sale_id,store_id,customer_id,product_id,sale_date,sale_amount
SALE7357,19,2957,PROD035,2039-02-21,523
SALE7358,15,1505,PROD035,2039-02-22,1377
SALE7359,21,1202,PROD024,2039-02-23,1351
SALE7360,28,1717,PROD001,2039-02-24,1019
SALE7361,12,2351,PROD018,2039-02-25,679
SALE7362,56,2825,PROD013,2039-02-26,1067
SALE7363,15,1694,PROD026,2039-02-27,820
SALE7364,43,2092,PROD015,2039-02-28,419
SALE7365,52,1546,PROD006,2039-03-01,477
SALE7366,8,2174,PROD036,2039-03-02,585
SALE7367,15,2134,PROD013,2039-03-03,591
SALE7368,18,1974,PROD022,2039-03-04,939
SALE7369,16,1850,PROD033,2039-03-05,123
SALE7370,2,2681,PROD023,2039-03-06,1047
SALE7371,39,2759,PROD025,2039-03-07,1066
SALE7372,54,2447,PROD009,2039-03-08,115
SALE7373,40,1882,PROD009,2039-03-09,16
SALE7374,47,2009,PROD033,2039-03-10,131
SALE7375,24,2902,PROD018,2039-03-11,787
SALE7376,46,2640,PROD017,2039-03-12,737
SALE7377,52,2914,PROD009,2039-03-13,481
SALE7378,9,1529,PROD037,2039-03-14,1246
SALE7379,25,1145,PROD024,2039-03-15,110
SALE7380,27,2921,PROD006,2039-03-16,1141
SALE7381,55,2591,PROD026,2039-03-17,1394
SALE7382,52,1961,PROD027,2039-03-18,1393
SALE7383,23,1855,PROD017,2039-03-19,1444
SALE7384,15,1898,PROD022,2039-03-20,210
SALE7385,27,1810,PROD030,2039-03-21,1323
SALE7386,20,1858,PROD021,2039-03-22,473
SALE7387,36,1408,PROD017,2039-03-23,841
SALE7388,17,1133,PROD011,2039-03-24,483
SALE7389,43,1111,PROD007,2039-03-25,1121
SALE7390,43,1283,PROD028,2039-03-26,1235
SALE7391,51,1014,PROD010,2039-03-27,1152
SALE7392,3,1027,PROD004,2039-03-28,494
SALE7393,23,1179,PROD030,2039-03-29,862
SALE7394,23,2023,PROD039,2039-03-30,50
SALE7395,26,1636,PROD028,2039-03-31,119
SALE7396,18,1415,PROD026,2039-04-01,1158
SALE7397,2,2960,PROD002,2039-04-02,1051
SALE7398,25,2131,PROD019,2039-04-03,673
SALE7399,28,2715,PROD012,2039-04-04,1431
SALE7400,35,2717,PROD001,2039-04-05,305
SALE7401,43,1753,PROD015,2039-04-06,1466
SALE7402,33,1848,PROD033,2039-04-07,608
SALE7403,36,2454,PROD005,2039-04-08,432
SALE7404,54,1364,PROD023,2039-04-09,1067
SALE7405,43,1806,PROD023,2039-04-10,1238
SALE7406,24,2675,PROD003,2039-04-11,39
SALE7407,57,1615,PROD011,2039-04-12,826
SALE7408,19,2384,PROD027,2039-04-13,686
SALE7409,17,1706,PROD028,2039-04-14,1398
SALE7410,8,1502,PROD015,2039-04-15,575
SALE7411,4,1038,PROD031,2039-04-16,1352
SALE7412,37,1615,PROD037,2039-04-17,285
SALE7413,24,2757,PROD034,2039-04-18,925
SALE7414,49,2650,PROD019,2039-04-19,45
SALE7415,1,2857,PROD003,2039-04-20,1162
SALE7416,27,1368,PROD008,2039-04-21,492
SALE7417,18,2871,PROD032,2039-04-22,957
SALE7418,10,1622,PROD007,2039-04-23,1397
SALE7419,10,1428,PROD036,2039-04-24,832
SALE7420,36,2553,PROD007,2039-04-25,494
SALE7421,21,2289,PROD020,2039-04-26,1483
SALE7422,49,1295,PROD029,2039-04-27,1067
SALE7423,2,2640,PROD011,2039-04-28,1358
SALE7424,48,1253,PROD021,2039-04-29,837
SALE7425,54,2579,PROD002,2039-04-30,18
SALE7426,41,2383,PROD027,2039-05-01,691
SALE7427,8,1634,PROD006,2039-05-02,774
SALE7428,4,2432,PROD018,2039-05-03,1496
SALE7429,5,2124,PROD033,2039-05-04,612
SALE7430,44,2800,PROD022,2039-05-05,615
SALE7431,44,2066,PROD013,2039-05-06,48
SALE7432,49,2717,PROD003,2039-05-07,1305
SALE7433,39,2241,PROD034,2039-05-08,1158
SALE7434,32,1795,PROD030,2039-05-09,795
SALE7435,43,1663,PROD039,2039-05-10,1347
SALE7436,21,2246,PROD018,2039-05-11,626
SALE7437,26,2745,PROD033,2039-05-12,889
SALE7438,15,1652,PROD009,2039-05-13,797
SALE7439,11,2026,PROD021,2039-05-14,659
SALE7440,11,2587,PROD022,2039-05-15,270
SALE7441,32,2092,PROD004,2039-05-16,969
SALE7442,13,1623,PROD005,2039-05-17,254
SALE7443,49,2499,PROD017,2039-05-18,970
SALE7444,25,1028,PROD005,2039-05-19,625
SALE7445,37,2253,PROD019,2039-05-20,1186
SALE7446,37,1141,PROD015,2039-05-21,1333
SALE7447,54,1415,PROD014,2039-05-22,366
SALE7448,16,1529,PROD018,2039-05-23,81
SALE7449,21,1237,PROD032,2039-05-24,533
SALE7450,27,2949,PROD040,2039-05-25,690
SALE7451,58,2471,PROD011,2039-05-26,512
SALE7452,28,2704,PROD037,2039-05-27,37
SALE7453,39,1401,PROD006,2039-05-28,578
SALE7454,33,1982,PROD030,2039-05-29,967
SALE7455,44,2427,PROD010,2039-05-30,1102
SALE7456,9,1713,PROD022,2039-05-31,1151
SALE7457,3,2656,PROD003,2039-06-01,1134
SALE7458,24,1490,PROD035,2039-06-02,473
SALE7459,8,2834,PROD005,2039-06-03,851
SALE7460,10,1298,PROD003,2039-06-04,674
SALE7461,36,1719,PROD025,2039-06-05,276
SALE7462,53,2907,PROD032,2039-06-06,675
SALE7463,12,1406,PROD005,2039-06-07,1384
SALE7464,17,2658,PROD030,2039-06-08,976
SALE7465,28,2647,PROD015,2039-06-09,1209
SALE7466,25,2019,PROD005,2039-06-10,1377
SALE7467,10,2937,PROD013,2039-06-11,104
SALE7468,36,2957,PROD031,2039-06-12,17
SALE7469,20,2211,PROD005,2039-06-13,1360
SALE7470,53,2685,PROD030,2039-06-14,874
SALE7471,45,2293,PROD020,2039-06-15,1289
SALE7472,29,1397,PROD005,2039-06-16,876
SALE7473,20,2250,PROD009,2039-06-17,65
SALE7474,20,1540,PROD037,2039-06-18,380
SALE7475,7,1555,PROD040,2039-06-19,523
SALE7476,35,1774,PROD024,2039-06-20,432
SALE7477,8,2834,PROD018,2039-06-21,722
SALE7478,12,1009,PROD035,2039-06-22,1383
SALE7479,6,1880,PROD016,2039-06-23,89
SALE7480,54,1774,PROD026,2039-06-24,534
SALE7481,50,2088,PROD033,2039-06-25,894
SALE7482,34,1674,PROD006,2039-06-26,304
SALE7483,53,2534,PROD034,2039-06-27,1214
SALE7484,18,1272,PROD039,2039-06-28,606
SALE7485,6,1021,PROD004,2039-06-29,207
SALE7486,49,2696,PROD033,2039-06-30,1459
SALE7487,16,2365,PROD039,2039-07-01,294
SALE7488,4,1534,PROD023,2039-07-02,765
SALE7489,13,2783,PROD006,2039-07-03,27
SALE7490,51,1775,PROD031,2039-07-04,1307
SALE7491,46,1284,PROD032,2039-07-05,382
SALE7492,40,1486,PROD018,2039-07-06,102
SALE7493,57,1563,PROD032,2039-07-07,686
SALE7494,30,1416,PROD039,2039-07-08,406
SALE7495,12,2711,PROD023,2039-07-09,1225
SALE7496,36,1582,PROD005,2039-07-10,1091
SALE7497,7,1199,PROD014,2039-07-11,140
SALE7498,10,2956,PROD025,2039-07-12,129
SALE7499,25,2130,PROD020,2039-07-13,1477
SALE7500,59,1833,PROD010,2039-07-14,1175
SALE7501,46,1540,PROD020,2039-07-15,881
SALE7502,35,1769,PROD023,2039-07-16,1065
SALE7503,25,2164,PROD020,2039-07-17,351
SALE7504,33,2693,PROD037,2039-07-18,1195
SALE7505,22,1704,PROD005,2039-07-19,382
SALE7506,4,2861,PROD014,2039-07-20,640
SALE7507,44,1178,PROD024,2039-07-21,563
SALE7508,4,1061,PROD031,2039-07-22,36
SALE7509,14,1613,PROD015,2039-07-23,188
SALE7510,48,1794,PROD032,2039-07-24,28
SALE7511,58,2467,PROD005,2039-07-25,612
SALE7512,21,2811,PROD013,2039-07-26,193
SALE7513,48,2274,PROD001,2039-07-27,1125
SALE7514,19,2591,PROD014,2039-07-28,919
SALE7515,8,2397,PROD009,2039-07-29,1016
SALE7516,3,2879,PROD039,2039-07-30,950
SALE7517,24,1214,PROD023,2039-07-31,289
SALE7518,11,1934,PROD032,2039-08-01,323
SALE7519,54,1071,PROD011,2039-08-02,1489
SALE7520,43,2303,PROD006,2039-08-03,630
SALE7521,42,2695,PROD023,2039-08-04,1247
SALE7522,12,1876,PROD034,2039-08-05,41
SALE7523,13,2551,PROD032,2039-08-06,1146
SALE7524,3,2156,PROD029,2039-08-07,1253
SALE7525,6,1879,PROD032,2039-08-08,1195
SALE7526,48,2354,PROD025,2039-08-09,475
SALE7527,15,2392,PROD022,2039-08-10,1174
SALE7528,45,1807,PROD018,2039-08-11,513
SALE7529,18,2273,PROD022,2039-08-12,181
SALE7530,15,2929,PROD005,2039-08-13,868
SALE7531,5,1807,PROD016,2039-08-14,748
SALE7532,23,2482,PROD021,2039-08-15,468
SALE7533,37,2467,PROD030,2039-08-16,433
SALE7534,39,2336,PROD032,2039-08-17,77
SALE7535,9,2665,PROD028,2039-08-18,244
SALE7536,39,2158,PROD013,2039-08-19,1284
SALE7537,40,1648,PROD038,2039-08-20,879
SALE7538,13,2681,PROD018,2039-08-21,1249
SALE7539,36,1920,PROD027,2039-08-22,624
SALE7540,2,2594,PROD027,2039-08-23,970
SALE7541,48,1289,PROD007,2039-08-24,640
SALE7542,15,1688,PROD024,2039-08-25,107
SALE7543,34,1006,PROD035,2039-08-26,438
SALE7544,26,2218,PROD021,2039-08-27,1361
SALE7545,52,2749,PROD010,2039-08-28,1043
SALE7546,27,2193,PROD002,2039-08-29,108
SALE7547,8,1820,PROD006,2039-08-30,660
SALE7548,52,1932,PROD002,2039-08-31,462
SALE7549,30,1902,PROD036,2039-09-01,757
SALE7550,40,1333,PROD003,2039-09-02,704
SALE7551,50,2712,PROD034,2039-09-03,695
SALE7552,12,2007,PROD016,2039-09-04,895
SALE7553,7,1022,PROD007,2039-09-05,106
SALE7554,45,2686,PROD023,2039-09-06,528
SALE7555,13,1145,PROD036,2039-09-07,797
SALE7556,49,2073,PROD020,2039-09-08,1225
SALE7557,52,2338,PROD021,2039-09-09,437
SALE7558,53,1181,PROD002,2039-09-10,365
SALE7559,40,1625,PROD037,2039-09-11,1124
SALE7560,34,1481,PROD012,2039-09-12,495
SALE7561,16,1873,PROD039,2039-09-13,438
SALE7562,37,1904,PROD001,2039-09-14,374
SALE7563,13,1335,PROD013,2039-09-15,437
SALE7564,28,1892,PROD002,2039-09-16,491
SALE7565,9,2568,PROD031,2039-09-17,1169
SALE7566,15,2045,PROD031,2039-09-18,1144
SALE7567,4,1091,PROD024,2039-09-19,1354
SALE7568,13,1821,PROD015,2039-09-20,794
SALE7569,6,1462,PROD028,2039-09-21,427
SALE7570,13,2669,PROD032,2039-09-22,1223
SALE7571,3,2817,PROD014,2039-09-23,184
SALE7572,15,2730,PROD036,2039-09-24,147
SALE7573,39,2028,PROD040,2039-09-25,539
SALE7574,31,1949,PROD021,2039-09-26,954
SALE7575,59,2006,PROD007,2039-09-27,31
SALE7576,21,2903,PROD012,2039-09-28,628
SALE7577,10,1579,PROD008,2039-09-29,206
SALE7578,19,2900,PROD012,2039-09-30,127
SALE7579,50,1563,PROD020,2039-10-01,1320
SALE7580,42,1349,PROD005,2039-10-02,841
SALE7581,13,1576,PROD012,2039-10-03,892
SALE7582,11,1429,PROD027,2039-10-04,1028
SALE7583,13,2805,PROD021,2039-10-05,508
SALE7584,37,2015,PROD006,2039-10-06,1216
SALE7585,42,1683,PROD001,2039-10-07,65
SALE7586,53,2937,PROD009,2039-10-08,1190
SALE7587,2,1729,PROD013,2039-10-09,752
SALE7588,48,1889,PROD036,2039-10-10,534
SALE7589,8,1035,PROD012,2039-10-11,1479
SALE7590,2,1112,PROD040,2039-10-12,555
SALE7591,32,1104,PROD001,2039-10-13,643
SALE7592,59,2648,PROD036,2039-10-14,259
SALE7593,33,2240,PROD015,2039-10-15,935
SALE7594,49,2463,PROD034,2039-10-16,185
SALE7595,9,1884,PROD012,2039-10-17,372
SALE7596,22,2780,PROD031,2039-10-18,642
SALE7597,58,2769,PROD016,2039-10-19,869
SALE7598,5,1311,PROD020,2039-10-20,316
SALE7599,20,1860,PROD010,2039-10-21,367
SALE7600,25,1340,PROD039,2039-10-22,832
SALE7601,27,2905,PROD023,2039-10-23,758
SALE7602,52,1363,PROD008,2039-10-24,447
SALE7603,55,2537,PROD013,2039-10-25,610
SALE7604,25,2603,PROD028,2039-10-26,939
SALE7605,22,1438,PROD033,2039-10-27,1155
SALE7606,19,2388,PROD001,2039-10-28,1263
SALE7607,59,2841,PROD022,2039-10-29,117
SALE7608,9,2990,PROD018,2039-10-30,852
SALE7609,5,1457,PROD012,2039-10-31,820
SALE7610,35,2649,PROD022,2039-11-01,1255
SALE7611,8,2930,PROD015,2039-11-02,224
SALE7612,31,2218,PROD014,2039-11-03,754
SALE7613,10,1925,PROD016,2039-11-04,951
SALE7614,45,1321,PROD034,2039-11-05,944
SALE7615,54,1592,PROD021,2039-11-06,1032
SALE7616,12,1748,PROD027,2039-11-07,1468
SALE7617,16,2223,PROD023,2039-11-08,966
SALE7618,55,1913,PROD016,2039-11-09,520
SALE7619,6,2599,PROD022,2039-11-10,516
SALE7620,57,1599,PROD015,2039-11-11,212
SALE7621,59,2809,PROD003,2039-11-12,1013
SALE7622,39,2850,PROD015,2039-11-13,591
SALE7623,43,2800,PROD029,2039-11-14,1395
SALE7624,49,1948,PROD002,2039-11-15,976
SALE7625,23,2889,PROD011,2039-11-16,991
SALE7626,51,2403,PROD026,2039-11-17,1043
SALE7627,15,2393,PROD021,2039-11-18,483
SALE7628,8,1126,PROD024,2039-11-19,703
SALE7629,49,2930,PROD002,2039-11-20,304
SALE7630,58,1207,PROD021,2039-11-21,604
SALE7631,38,1403,PROD024,2039-11-22,310
SALE7632,31,2506,PROD038,2039-11-23,727
SALE7633,21,1575,PROD003,2039-11-24,36
SALE7634,20,2183,PROD024,2039-11-25,202
SALE7635,58,2793,PROD011,2039-11-26,235
SALE7636,34,1186,PROD008,2039-11-27,954
SALE7637,30,1631,PROD025,2039-11-28,607
SALE7638,36,2360,PROD015,2039-11-29,10
SALE7639,50,2120,PROD037,2039-11-30,62
SALE7640,40,2265,PROD018,2039-12-01,449
SALE7641,5,1157,PROD027,2039-12-02,589
SALE7642,24,2391,PROD015,2039-12-03,538
SALE7643,37,2629,PROD029,2039-12-04,1212
SALE7644,2,1192,PROD011,2039-12-05,1132
SALE7645,42,2203,PROD003,2039-12-06,773
SALE7646,52,1250,PROD005,2039-12-07,838
SALE7647,6,1442,PROD003,2039-12-08,449
SALE7648,30,2665,PROD009,2039-12-09,341
SALE7649,7,2414,PROD030,2039-12-10,1251
SALE7650,38,1099,PROD003,2039-12-11,1322
SALE7651,26,1983,PROD018,2039-12-12,401
SALE7652,15,1611,PROD010,2039-12-13,448
SALE7653,24,1088,PROD011,2039-12-14,332
SALE7654,54,1065,PROD029,2039-12-15,331
SALE7655,34,2899,PROD022,2039-12-16,232
SALE7656,7,1689,PROD010,2039-12-17,1187
SALE7657,44,1413,PROD030,2039-12-18,1434
SALE7658,35,2275,PROD037,2039-12-19,1184
SALE7659,19,1084,PROD031,2039-12-20,560
SALE7660,17,1962,PROD022,2039-12-21,29
SALE7661,42,2595,PROD027,2039-12-22,1196
SALE7662,48,2869,PROD007,2039-12-23,180
SALE7663,41,2911,PROD017,2039-12-24,627
SALE7664,9,1420,PROD025,2039-12-25,118
SALE7665,5,2467,PROD015,2039-12-26,805
SALE7666,26,1902,PROD017,2039-12-27,774
SALE7667,10,2675,PROD037,2039-12-28,1130
SALE7668,26,2207,PROD022,2039-12-29,11
SALE7669,38,2397,PROD002,2039-12-30,226
SALE7670,12,1115,PROD027,2039-12-31,1495
SALE7671,24,2861,PROD038,2040-01-01,416
SALE7672,9,1688,PROD029,2040-01-02,497
SALE7673,14,2690,PROD005,2040-01-03,1152
SALE7674,50,2228,PROD002,2040-01-04,519
SALE7675,15,2548,PROD036,2040-01-05,1326
SALE7676,9,1992,PROD017,2040-01-06,1477
SALE7677,1,1531,PROD003,2040-01-07,664
SALE7678,54,2834,PROD018,2040-01-08,1065
SALE7679,39,2629,PROD023,2040-01-09,539
SALE7680,46,1171,PROD022,2040-01-10,648
SALE7681,35,2094,PROD034,2040-01-11,438
SALE7682,43,2755,PROD028,2040-01-12,1186
SALE7683,25,1515,PROD018,2040-01-13,1345
SALE7684,31,1629,PROD017,2040-01-14,888
SALE7685,34,2400,PROD028,2040-01-15,232
SALE7686,4,2136,PROD024,2040-01-16,860
SALE7687,4,2165,PROD015,2040-01-17,485
SALE7688,55,2880,PROD004,2040-01-18,509
SALE7689,26,1619,PROD011,2040-01-19,382
SALE7690,4,2950,PROD039,2040-01-20,80
SALE7691,59,1382,PROD010,2040-01-21,755
SALE7692,59,2765,PROD032,2040-01-22,46
SALE7693,58,2156,PROD037,2040-01-23,1106
SALE7694,1,2313,PROD040,2040-01-24,1377
SALE7695,3,1966,PROD010,2040-01-25,244
SALE7696,12,2825,PROD025,2040-01-26,415
SALE7697,39,2851,PROD004,2040-01-27,835
SALE7698,34,2054,PROD001,2040-01-28,1000
SALE7699,1,2675,PROD010,2040-01-29,857
SALE7700,30,1682,PROD026,2040-01-30,1468
SALE7701,25,1924,PROD032,2040-01-31,259
SALE7702,43,1332,PROD023,2040-02-01,314
SALE7703,29,1701,PROD033,2040-02-02,1394
SALE7704,45,1418,PROD003,2040-02-03,1368
SALE7705,31,2784,PROD018,2040-02-04,562
SALE7706,25,2783,PROD018,2040-02-05,762
SALE7707,2,2291,PROD012,2040-02-06,1114
SALE7708,39,1531,PROD021,2040-02-07,1205
SALE7709,4,2706,PROD024,2040-02-08,218
SALE7710,17,1624,PROD006,2040-02-09,1251
SALE7711,26,2558,PROD035,2040-02-10,63
SALE7712,35,2608,PROD001,2040-02-11,794
SALE7713,33,2372,PROD027,2040-02-12,80
SALE7714,13,1687,PROD025,2040-02-13,1341
SALE7715,8,2563,PROD031,2040-02-14,366
SALE7716,12,2950,PROD033,2040-02-15,907
SALE7717,28,2995,PROD001,2040-02-16,777
SALE7718,28,1318,PROD006,2040-02-17,830
SALE7719,1,1766,PROD025,2040-02-18,1102
SALE7720,58,2520,PROD006,2040-02-19,1322
SALE7721,3,1251,PROD017,2040-02-20,1250
SALE7722,57,2671,PROD002,2040-02-21,223
SALE7723,7,1927,PROD024,2040-02-22,782
SALE7724,54,1020,PROD030,2040-02-23,330
SALE7725,7,2614,PROD026,2040-02-24,165
SALE7726,43,2305,PROD036,2040-02-25,873
SALE7727,55,1317,PROD026,2040-02-26,1335
SALE7728,50,2783,PROD001,2040-02-27,849
SALE7729,11,2447,PROD013,2040-02-28,513
SALE7730,55,1562,PROD012,2040-02-29,1032
SALE7731,41,1665,PROD030,2040-03-01,863
SALE7732,25,2358,PROD016,2040-03-02,233
SALE7733,39,1079,PROD019,2040-03-03,899
SALE7734,3,1651,PROD021,2040-03-04,1172
SALE7735,31,1510,PROD018,2040-03-05,1214
SALE7736,29,1927,PROD014,2040-03-06,751
SALE7737,55,1486,PROD009,2040-03-07,1032
SALE7738,9,2867,PROD022,2040-03-08,497
SALE7739,46,1921,PROD014,2040-03-09,185
SALE7740,4,1508,PROD031,2040-03-10,1368
SALE7741,14,2063,PROD026,2040-03-11,1476
SALE7742,14,2427,PROD036,2040-03-12,1105
SALE7743,26,1017,PROD011,2040-03-13,580
SALE7744,50,2261,PROD020,2040-03-14,536
SALE7745,15,2509,PROD040,2040-03-15,436
SALE7746,43,1221,PROD036,2040-03-16,1350
SALE7747,31,2198,PROD021,2040-03-17,960
SALE7748,52,1091,PROD037,2040-03-18,615
SALE7749,58,2872,PROD024,2040-03-19,160
SALE7750,10,1706,PROD010,2040-03-20,833
SALE7751,58,1799,PROD038,2040-03-21,1019
SALE7752,54,2860,PROD019,2040-03-22,722
SALE7753,20,1832,PROD033,2040-03-23,1101
SALE7754,30,2736,PROD040,2040-03-24,1172
SALE7755,6,1302,PROD014,2040-03-25,765
SALE7756,15,2222,PROD038,2040-03-26,346
SALE7757,19,1732,PROD033,2040-03-27,1240
SALE7758,18,1697,PROD032,2040-03-28,1192
SALE7759,27,2093,PROD017,2040-03-29,117
SALE7760,48,1311,PROD015,2040-03-30,1325
SALE7761,13,2672,PROD034,2040-03-31,1208
SALE7762,51,1020,PROD009,2040-04-01,827
SALE7763,19,2403,PROD019,2040-04-02,671
SALE7764,45,2394,PROD036,2040-04-03,600
SALE7765,12,2839,PROD036,2040-04-04,46
SALE7766,30,2725,PROD034,2040-04-05,976
SALE7767,11,1072,PROD010,2040-04-06,398
SALE7768,10,1522,PROD027,2040-04-07,728
SALE7769,57,1603,PROD019,2040-04-08,793
SALE7770,13,1797,PROD003,2040-04-09,775
SALE7771,16,2303,PROD011,2040-04-10,451
SALE7772,31,2560,PROD003,2040-04-11,1270
SALE7773,23,1223,PROD021,2040-04-12,1348
SALE7774,19,1880,PROD007,2040-04-13,466
SALE7775,27,1974,PROD031,2040-04-14,1271
SALE7776,22,2723,PROD035,2040-04-15,271
SALE7777,10,2910,PROD011,2040-04-16,75
SALE7778,43,2311,PROD022,2040-04-17,907
SALE7779,11,2368,PROD036,2040-04-18,647
SALE7780,21,1218,PROD008,2040-04-19,708
SALE7781,6,2400,PROD014,2040-04-20,41
SALE7782,1,1169,PROD040,2040-04-21,340
SALE7783,6,1465,PROD017,2040-04-22,1448
SALE7784,46,2739,PROD018,2040-04-23,1318
SALE7785,37,2336,PROD018,2040-04-24,1128
SALE7786,23,2004,PROD004,2040-04-25,96
SALE7787,41,1246,PROD012,2040-04-26,1256
SALE7788,23,2557,PROD005,2040-04-27,531
SALE7789,18,1484,PROD034,2040-04-28,663
SALE7790,11,2760,PROD014,2040-04-29,292
SALE7791,50,1167,PROD032,2040-04-30,907
SALE7792,51,2074,PROD022,2040-05-01,1494
SALE7793,35,2603,PROD013,2040-05-02,575
SALE7794,21,2340,PROD001,2040-05-03,823
SALE7795,44,1786,PROD020,2040-05-04,1182
SALE7796,27,1631,PROD039,2040-05-05,1188
SALE7797,37,2188,PROD027,2040-05-06,406
SALE7798,26,1086,PROD020,2040-05-07,1192
SALE7799,43,1154,PROD018,2040-05-08,939
SALE7800,43,2901,PROD002,2040-05-09,1281
SALE7801,21,1989,PROD013,2040-05-10,1120
SALE7802,32,1956,PROD032,2040-05-11,1381
SALE7803,7,1450,PROD028,2040-05-12,853
SALE7804,52,1706,PROD025,2040-05-13,1276
SALE7805,42,2823,PROD023,2040-05-14,1433
SALE7806,51,1162,PROD010,2040-05-15,354
SALE7807,18,1821,PROD002,2040-05-16,566
SALE7808,55,2173,PROD004,2040-05-17,906
SALE7809,45,1629,PROD001,2040-05-18,1084
SALE7810,26,1585,PROD005,2040-05-19,1371
SALE7811,58,1076,PROD030,2040-05-20,910
SALE7812,55,2645,PROD016,2040-05-21,910
SALE7813,26,2392,PROD012,2040-05-22,1369
SALE7814,55,2044,PROD008,2040-05-23,1155
SALE7815,32,2516,PROD040,2040-05-24,1139
SALE7816,53,1105,PROD027,2040-05-25,883
SALE7817,2,2019,PROD026,2040-05-26,1436
SALE7818,39,1761,PROD009,2040-05-27,1000
SALE7819,19,2484,PROD017,2040-05-28,91
SALE7820,28,1342,PROD019,2040-05-29,455
SALE7821,8,2734,PROD039,2040-05-30,489
SALE7822,42,2044,PROD010,2040-05-31,100
SALE7823,18,2354,PROD035,2040-06-01,94
SALE7824,35,1419,PROD023,2040-06-02,125
SALE7825,3,1425,PROD020,2040-06-03,278
SALE7826,34,1609,PROD019,2040-06-04,473
SALE7827,30,2474,PROD002,2040-06-05,1350
SALE7828,59,1902,PROD011,2040-06-06,611
SALE7829,11,1266,PROD012,2040-06-07,998
SALE7830,42,1917,PROD010,2040-06-08,720
SALE7831,1,2351,PROD017,2040-06-09,1024
SALE7832,26,1659,PROD028,2040-06-10,1153
SALE7833,38,1120,PROD035,2040-06-11,917
SALE7834,16,1595,PROD015,2040-06-12,228
SALE7835,54,2200,PROD015,2040-06-13,450
SALE7836,40,1392,PROD021,2040-06-14,222
SALE7837,16,1252,PROD013,2040-06-15,558
SALE7838,37,1634,PROD028,2040-06-16,1478
SALE7839,52,2568,PROD016,2040-06-17,986
SALE7840,53,1289,PROD014,2040-06-18,833
SALE7841,29,1272,PROD001,2040-06-19,936
SALE7842,28,1373,PROD011,2040-06-20,826
SALE7843,23,2750,PROD002,2040-06-21,715
SALE7844,11,2467,PROD030,2040-06-22,212
SALE7845,38,1084,PROD027,2040-06-23,1393
SALE7846,12,2896,PROD010,2040-06-24,260
SALE7847,8,2220,PROD016,2040-06-25,90
SALE7848,46,2194,PROD002,2040-06-26,446
SALE7849,5,2612,PROD030,2040-06-27,1103
SALE7850,17,1604,PROD003,2040-06-28,1428
SALE7851,57,2944,PROD028,2040-06-29,1265
SALE7852,8,2077,PROD030,2040-06-30,1409
SALE7853,22,2174,PROD024,2040-07-01,1208
SALE7854,38,2846,PROD038,2040-07-02,324
SALE7855,9,1882,PROD024,2040-07-03,1105
SALE7856,48,1766,PROD004,2040-07-04,1057
SALE7857,12,1797,PROD020,2040-07-05,219
SALE7858,4,1202,PROD006,2040-07-06,251
SALE7859,50,2008,PROD015,2040-07-07,781
SALE7860,17,2731,PROD001,2040-07-08,789
SALE7861,29,1114,PROD028,2040-07-09,944
SALE7862,13,1617,PROD010,2040-07-10,1126
SALE7863,56,1220,PROD029,2040-07-11,1353
SALE7864,27,1911,PROD006,2040-07-12,28
SALE7865,14,1818,PROD030,2040-07-13,127
SALE7866,3,2437,PROD032,2040-07-14,166
SALE7867,45,2837,PROD001,2040-07-15,791
SALE7868,2,2346,PROD005,2040-07-16,469
SALE7869,12,1507,PROD023,2040-07-17,29
SALE7870,34,2819,PROD010,2040-07-18,1304
SALE7871,54,1266,PROD029,2040-07-19,1392
SALE7872,38,2083,PROD025,2040-07-20,1399
SALE7873,39,1704,PROD008,2040-07-21,875
SALE7874,5,2005,PROD015,2040-07-22,1358
SALE7875,30,1153,PROD014,2040-07-23,776
SALE7876,45,1163,PROD023,2040-07-24,1350
SALE7877,59,1903,PROD001,2040-07-25,449
SALE7878,37,2431,PROD034,2040-07-26,1109
SALE7879,14,1037,PROD020,2040-07-27,427
SALE7880,56,2204,PROD021,2040-07-28,761
SALE7881,30,1078,PROD032,2040-07-29,836
SALE7882,4,2181,PROD005,2040-07-30,753
SALE7883,24,2313,PROD008,2040-07-31,65
SALE7884,56,2001,PROD003,2040-08-01,1330
SALE7885,10,1648,PROD001,2040-08-02,994
SALE7886,39,2195,PROD033,2040-08-03,1072
SALE7887,56,2203,PROD035,2040-08-04,515
SALE7888,32,2699,PROD020,2040-08-05,459
SALE7889,54,1473,PROD034,2040-08-06,52
SALE7890,22,2833,PROD009,2040-08-07,1078
SALE7891,33,1488,PROD005,2040-08-08,1075
SALE7892,11,1184,PROD033,2040-08-09,720
SALE7893,32,1581,PROD037,2040-08-10,234
SALE7894,37,2437,PROD008,2040-08-11,40
SALE7895,36,2875,PROD028,2040-08-12,914
SALE7896,15,2502,PROD024,2040-08-13,1336
SALE7897,35,2952,PROD033,2040-08-14,58
SALE7898,27,2020,PROD011,2040-08-15,920
SALE7899,16,2348,PROD030,2040-08-16,877
SALE7900,59,2951,PROD019,2040-08-17,184
SALE7901,51,2802,PROD031,2040-08-18,506
SALE7902,53,1285,PROD017,2040-08-19,917
SALE7903,25,2795,PROD013,2040-08-20,190
SALE7904,11,2185,PROD036,2040-08-21,935
SALE7905,31,1328,PROD035,2040-08-22,657
SALE7906,22,1378,PROD003,2040-08-23,822
SALE7907,17,1548,PROD033,2040-08-24,1182
